lat,lon,neighborhood,num_streets,num_pois_nearby,risk_score,poi_density,street_importance,degree_normalized,weight,category,color,weight_breakdown
43.64865,-79.355209,St Lawrence-East Bayfront-The Islands,3,0,0.309,0.0,0.1,0.375,21.88,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.65443,-79.356465,St Lawrence-East Bayfront-The Islands,3,17,0.309,0.34,0.1,0.375,28.68,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 6.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.655819,-79.35517,Moss Park,2,5,0.556,0.1,0.1,0.25,31.26,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.6552,-79.3546,Moss Park,3,15,0.556,0.3,0.1,0.375,37.76,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 6.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.654932,-79.354591,St Lawrence-East Bayfront-The Islands,3,16,0.309,0.32,0.1,0.375,28.28,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.652635,-79.357845,St Lawrence-East Bayfront-The Islands,3,20,0.309,0.4,0.1,0.375,29.88,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 8.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.651481,-79.357165,St Lawrence-East Bayfront-The Islands,3,10,0.309,0.2,0.1,0.375,25.88,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.654252,-79.35906,Moss Park,2,20,0.556,0.4,0.15,0.25,38.26,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 8.0, 'street_contribution': 3.0, 'degree_contribution': 5.0}"
43.637364,-79.39577,Harbourfront-CityPlace,2,47,0.153,0.94,0.1,0.25,31.92,Medium,#ffff00,"{'crime_contribution': 6.12, 'poi_contribution': 18.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.635995,-79.416427,Fort York-Liberty Village,2,3,0.16,0.06,0.1,0.25,14.6,Low,#00ff00,"{'crime_contribution': 6.4, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.661955,-79.407241,University,4,15,0.551,0.3,0.1,0.5,40.06,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 6.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.661718,-79.408433,University,3,10,0.551,0.2,0.1,0.375,35.56,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.641425,-79.377763,St Lawrence-East Bayfront-The Islands,4,41,0.309,0.82,0.1,0.5,40.78,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.641454,-79.377798,St Lawrence-East Bayfront-The Islands,2,42,0.309,0.84,0.1,0.25,36.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.641566,-79.377355,St Lawrence-East Bayfront-The Islands,2,40,0.309,0.8,0.1,0.25,35.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64133,-79.377928,St Lawrence-East Bayfront-The Islands,3,38,0.309,0.76,0.1,0.375,37.08,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 15.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.64139,-79.377755,St Lawrence-East Bayfront-The Islands,2,41,0.309,0.82,0.1,0.25,35.78,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.641394,-79.377973,St Lawrence-East Bayfront-The Islands,2,40,0.309,0.8,0.1,0.25,35.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642981,-79.382129,Harbourfront-CityPlace,2,29,0.153,0.58,0.1,0.25,24.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 11.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643296,-79.381933,Harbourfront-CityPlace,3,37,0.153,0.74,0.1,0.375,30.42,Medium,#ffff00,"{'crime_contribution': 6.12, 'poi_contribution': 14.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.643421,-79.381983,Harbourfront-CityPlace,2,34,0.153,0.68,0.1,0.25,26.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 13.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.641929,-79.380931,St Lawrence-East Bayfront-The Islands,3,11,0.309,0.22,0.1,0.375,26.28,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.644972,-79.378459,St Lawrence-East Bayfront-The Islands,3,9,0.309,0.18,0.1,0.375,25.48,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.645339,-79.378607,St Lawrence-East Bayfront-The Islands,2,19,0.309,0.38,0.1,0.25,26.98,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643002,-79.378003,St Lawrence-East Bayfront-The Islands,3,16,0.309,0.32,0.1,0.375,28.28,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.643129,-79.377771,St Lawrence-East Bayfront-The Islands,3,19,0.309,0.38,0.1,0.375,29.48,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.645321,-79.378684,St Lawrence-East Bayfront-The Islands,2,19,0.309,0.38,0.1,0.25,26.98,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64441,-79.378306,St Lawrence-East Bayfront-The Islands,2,11,0.309,0.22,0.1,0.25,23.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.633809,-79.421991,Fort York-Liberty Village,2,10,0.16,0.2,0.2,0.25,19.4,Low,#00ff00,"{'crime_contribution': 6.4, 'poi_contribution': 4.0, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.634346,-79.421181,Fort York-Liberty Village,2,13,0.16,0.26,0.2,0.25,20.6,Low,#00ff00,"{'crime_contribution': 6.4, 'poi_contribution': 5.2, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.633345,-79.422485,Fort York-Liberty Village,2,10,0.16,0.2,0.2,0.25,19.4,Low,#00ff00,"{'crime_contribution': 6.4, 'poi_contribution': 4.0, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.638004,-79.391107,Harbourfront-CityPlace,2,18,0.153,0.36,0.2,0.25,22.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.2, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.640006,-79.383182,Harbourfront-CityPlace,3,19,0.153,0.38,0.2,0.375,25.22,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.6, 'street_contribution': 4.0, 'degree_contribution': 7.5}"
43.646171,-79.388403,Wellington Place,4,43,0.339,0.86,0.1,0.5,42.75,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 17.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.646224,-79.388173,Wellington Place,2,51,0.339,1.0,0.1,0.25,40.55,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64694,-79.38728,Wellington Place,3,36,0.339,0.72,0.1,0.375,37.45,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 14.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.646947,-79.38721,Wellington Place,2,37,0.339,0.74,0.1,0.25,35.35,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 14.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64621,-79.388167,Wellington Place,2,51,0.339,1.0,0.1,0.25,40.55,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646239,-79.388179,Wellington Place,3,50,0.339,1.0,0.1,0.375,43.05,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.646319,-79.388596,Wellington Place,2,41,0.339,0.82,0.1,0.25,36.95,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 16.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646251,-79.388067,Wellington Place,3,55,0.339,1.0,0.1,0.375,43.05,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.645971,-79.388459,Wellington Place,2,40,0.339,0.8,0.1,0.25,36.55,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.639661,-79.377509,St Lawrence-East Bayfront-The Islands,2,12,0.309,0.24,0.4,0.25,30.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 4.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.639189,-79.378813,St Lawrence-East Bayfront-The Islands,2,2,0.309,0.04,0.4,0.25,26.18,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.637972,-79.389947,Harbourfront-CityPlace,2,36,0.153,0.72,0.1,0.25,27.52,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 14.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638111,-79.389163,Harbourfront-CityPlace,2,33,0.153,0.66,0.1,0.25,26.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 13.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638132,-79.389173,Harbourfront-CityPlace,2,34,0.153,0.68,0.1,0.25,26.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 13.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.641222,-79.377192,St Lawrence-East Bayfront-The Islands,2,34,0.309,0.68,0.1,0.25,32.98,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 13.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64124,-79.377176,St Lawrence-East Bayfront-The Islands,2,33,0.309,0.66,0.1,0.25,32.58,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 13.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.641255,-79.377127,St Lawrence-East Bayfront-The Islands,3,33,0.309,0.66,0.1,0.375,35.08,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 13.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.637927,-79.38993,Harbourfront-CityPlace,2,34,0.153,0.68,0.1,0.25,26.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 13.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.634406,-79.396111,Harbourfront-CityPlace,2,3,0.153,0.06,0.1,0.25,14.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645196,-79.382152,St Lawrence-East Bayfront-The Islands,2,27,0.309,0.54,0.1,0.25,30.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644992,-79.382158,St Lawrence-East Bayfront-The Islands,2,27,0.309,0.54,0.1,0.25,30.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645564,-79.382694,Yonge-Bay Corridor,2,31,1.0,0.62,0.1,0.25,59.4,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 12.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645607,-79.382713,Yonge-Bay Corridor,2,28,1.0,0.56,0.1,0.25,58.2,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 11.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645083,-79.386644,Wellington Place,2,42,0.339,0.84,0.2,0.25,39.35,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 16.8, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.651181,-79.374923,Downtown Yonge East,4,35,0.804,0.7,0.65,0.5,69.15,High,#ff0000,"{'crime_contribution': 32.15, 'poi_contribution': 14.0, 'street_contribution': 13.0, 'degree_contribution': 10.0}"
43.651228,-79.37472,Downtown Yonge East,2,31,0.804,0.62,0.7,0.25,63.55,High,#ff0000,"{'crime_contribution': 32.15, 'poi_contribution': 12.4, 'street_contribution': 14.0, 'degree_contribution': 5.0}"
43.64083,-79.378448,St Lawrence-East Bayfront-The Islands,2,29,0.309,0.58,0.1,0.25,30.98,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 11.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.640956,-79.378525,St Lawrence-East Bayfront-The Islands,3,33,0.309,0.66,0.1,0.375,35.08,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 13.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.641189,-79.378327,St Lawrence-East Bayfront-The Islands,3,38,0.309,0.76,0.1,0.375,37.08,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 15.2, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.640951,-79.378596,St Lawrence-East Bayfront-The Islands,2,35,0.309,0.7,0.1,0.25,33.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 14.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643733,-79.381587,St Lawrence-East Bayfront-The Islands,2,40,0.309,0.8,0.1,0.25,35.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644692,-79.381964,St Lawrence-East Bayfront-The Islands,2,32,0.309,0.64,0.1,0.25,32.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 12.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645149,-79.382136,St Lawrence-East Bayfront-The Islands,3,26,0.309,0.52,0.1,0.375,32.28,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.643618,-79.381542,St Lawrence-East Bayfront-The Islands,2,37,0.309,0.74,0.1,0.25,34.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 14.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.641106,-79.377109,St Lawrence-East Bayfront-The Islands,3,31,0.309,0.62,0.533,0.375,42.94,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 12.4, 'street_contribution': 10.67, 'degree_contribution': 7.5}"
43.638184,-79.390334,Harbourfront-CityPlace,2,23,0.153,0.46,0.1,0.25,22.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.63829,-79.390145,Harbourfront-CityPlace,2,22,0.153,0.44,0.1,0.25,21.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638504,-79.389232,Harbourfront-CityPlace,2,19,0.153,0.38,0.1,0.25,20.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638442,-79.389206,Harbourfront-CityPlace,2,20,0.153,0.4,0.1,0.25,21.12,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638434,-79.389278,Harbourfront-CityPlace,2,22,0.153,0.44,0.1,0.25,21.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638451,-79.389285,Harbourfront-CityPlace,2,22,0.153,0.44,0.1,0.25,21.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638454,-79.389158,Harbourfront-CityPlace,2,18,0.153,0.36,0.1,0.25,20.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.63847,-79.389164,Harbourfront-CityPlace,2,18,0.153,0.36,0.1,0.25,20.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638285,-79.390103,Harbourfront-CityPlace,2,22,0.153,0.44,0.1,0.25,21.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638258,-79.390091,Harbourfront-CityPlace,2,24,0.153,0.48,0.1,0.25,22.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638496,-79.389164,Harbourfront-CityPlace,2,18,0.153,0.36,0.1,0.25,20.32,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.638463,-79.388989,Harbourfront-CityPlace,2,21,0.153,0.42,0.1,0.25,21.52,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 8.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.668788,-79.394286,Annex,3,51,0.355,1.0,0.1,0.375,43.7,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669838,-79.394728,Annex,3,30,0.355,0.6,0.1,0.375,35.7,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669242,-79.364832,Cabbagetown-South St.James Town,3,0,0.321,0.0,0.1,0.375,22.33,Low,#00ff00,"{'crime_contribution': 12.83, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.641236,-79.379569,St Lawrence-East Bayfront-The Islands,2,27,0.309,0.54,0.1,0.25,30.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.636321,-79.40665,Fort York-Liberty Village,2,16,0.16,0.32,0.1,0.25,19.8,Low,#00ff00,"{'crime_contribution': 6.4, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.635883,-79.403714,Fort York-Liberty Village,3,46,0.16,0.92,0.1,0.375,34.3,Medium,#ffff00,"{'crime_contribution': 6.4, 'poi_contribution': 18.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.635879,-79.403767,Fort York-Liberty Village,2,44,0.16,0.88,0.1,0.25,31.0,Medium,#ffff00,"{'crime_contribution': 6.4, 'poi_contribution': 17.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.635675,-79.39805,Harbourfront-CityPlace,2,19,0.153,0.38,0.1,0.25,20.72,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656326,-79.365513,Moss Park,3,40,0.556,0.8,0.1,0.375,47.76,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.655662,-79.366304,Moss Park,3,26,0.556,0.52,0.167,0.375,43.49,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 10.4, 'street_contribution': 3.33, 'degree_contribution': 7.5}"
43.656415,-79.366235,Moss Park,3,17,0.556,0.34,0.1,0.375,38.56,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 6.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.655941,-79.365998,Moss Park,2,31,0.556,0.62,0.1,0.25,41.66,Medium,#ffff00,"{'crime_contribution': 22.26, 'poi_contribution': 12.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.648722,-79.379108,Yonge-Bay Corridor,2,50,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646168,-79.379712,Yonge-Bay Corridor,2,55,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.647062,-79.378469,Yonge-Bay Corridor,2,52,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.647033,-79.378598,Yonge-Bay Corridor,3,49,1.0,0.98,0.1,0.375,69.1,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 19.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.647519,-79.378418,Yonge-Bay Corridor,2,55,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.648807,-79.379112,Yonge-Bay Corridor,2,49,1.0,0.98,0.1,0.25,66.6,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 19.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64776,-79.379696,Yonge-Bay Corridor,2,37,1.0,0.74,0.1,0.25,61.8,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 14.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646196,-79.379725,Yonge-Bay Corridor,2,55,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.647772,-79.379645,Yonge-Bay Corridor,2,38,1.0,0.76,0.1,0.25,62.2,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 15.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
