source,target,weight,length_m,street_name,highway_type,start_node_weight,end_node_weight,category
2239,2004,63.13819710199097,62.03863922608852,Unnamed,footway,58.85,60.05,Medium
2241,2242,63.14975913074184,65.81871950619137,Unnamed,footway,59.25,59.25,Medium
2243,2244,54.224314051682796,392.15183701367886,Unnamed,footway,39.95,37.95,Medium
1483,2245,75.66145758190764,202.88485821792736,Unnamed,footway,61.65,64.15,Medium
2246,2247,40.49285073600181,120.75424124001708,Unnamed,footway,39.08,33.18,Low
2248,2249,38.73907767505376,121.89625470760953,Unnamed,footway,38.28,30.78,Low
2250,2251,85.28029923342773,215.68494987067314,King Street East,secondary,69.15,71.15,Medium
2252,2253,59.93424631821813,69.10892469172529,King Street East,secondary,58.46,53.66,Medium
2253,1297,61.95320477729579,137.59098011927654,King Street East,secondary,53.66,55.26,Medium
2254,2255,53.71699923297051,76.27728377019656,Jarvis Street,secondary,48.96,50.86,Medium
2256,2257,43.58030825766344,117.15735087576108,Unnamed,footway,38.16,39.86,Low
383,2254,64.82709982512742,284.8498627515096,Lombard Street,residential,51.95,48.96,Medium
2121,2254,53.391888300715195,42.60668425532505,Jarvis Street,secondary,53.46,48.96,Medium
2258,573,50.33705751260937,79.26795695989229,Shuter Street,tertiary,48.06,45.22,Medium
573,576,51.8503761355312,151.71870580922266,Shuter Street,tertiary,45.22,44.82,Medium
1805,378,88.17582511969238,151.87230724614452,Richmond Street West,secondary,80.4,72.7,Medium
378,2259,90.5369488768415,222.64616984255912,Richmond Street West,secondary,72.7,75.4,Medium
2260,1805,87.40797620612075,95.33804769574863,Bay Street,secondary,79.2,80.4,Medium
1805,2261,78.71592598079893,7.886376194608664,Bay Street,secondary,80.4,75.8,Medium
1526,1912,85.17737772147022,77.51268464857962,Bay Street,secondary,76.5,81.6,Medium
325,2262,63.3214673049086,24.78503487471434,Front Street West,secondary,77.7,45.88,Medium
2263,325,85.18756858650652,139.63302456864906,University Avenue,secondary,71.8,77.7,Medium
2264,325,82.72084437682678,101.98953409480822,Front Street West,secondary,72.43,77.7,Medium
326,1953,94.64066494884236,158.39247183405578,York Street,tertiary,80.4,83.0,Medium
1774,2265,74.39326436914091,391.5687311848279,Jarvis Street,secondary,56.46,50.46,Medium
2266,2123,63.715008069767926,191.8258149975295,Jarvis Street,secondary,51.26,55.66,Medium
1735,2267,71.81549262118565,109.11957716116842,Dundas Street East,secondary,68.35,61.15,Medium
2268,2269,53.12096292135901,14.533287268124816,Dundas Street East,secondary,55.46,49.26,Medium
2270,2271,70.1873385434186,184.5964311125504,Unnamed,footway,56.85,61.65,Medium
2272,2273,70.18231162678458,184.51158863771442,Unnamed,footway,61.65,56.85,Medium
2275,2276,110.0457084012605,868.3481901742018,Unnamed,footway,57.35,60.45,High
323,689,76.63056192157664,79.30368903629086,Dundas Street East,secondary,73.65,68.35,Medium
2277,2278,73.37028106421822,67.43698354867566,Dundas Street East,secondary,71.15,66.32,Medium
2279,323,81.83893978611229,236.23776111952097,Victoria Street,tertiary,58.75,73.65,Medium
323,2280,73.60585744554798,84.0332466207361,Victoria Street,living_street,73.65,62.15,Medium
2284,2285,35.68119529981773,58.78917803613425,Unnamed,footway,32.65,34.75,Low
1214,744,80.39348242510295,178.53085721766388,University Avenue,secondary,71.6,64.83,Medium
2286,2287,79.90005244306174,91.53077108007862,University Avenue,secondary,72.8,73.6,Medium
2288,2289,39.93640165759784,72.11816530464014,Unnamed,footway,36.65,37.85,Low
2290,2291,68.57015679922286,72.24639248198358,Unnamed,footway,64.0,63.9,Medium
2292,2293,35.99175063687934,9.586273124244801,Unnamed,footway,35.45,35.85,Low
2294,2295,68.39015455936936,59.49116280975011,Unnamed,footway,64.3,64.8,Medium
2296,2297,70.23961246187612,132.8969751915504,Unnamed,footway,63.6,60.4,Medium
2298,2299,38.27797326330121,61.80230966161496,Unnamed,footway,37.05,35.05,Low
2300,2301,37.41367385741323,61.38081865002073,Unnamed,footway,35.85,34.65,Low
10696,10695,24.731841350166455,79.99307205967075,Pashler Avenue,residential,24.5,21.3,Low
2303,2304,46.199737582719465,135.12868753610465,Myer Willinsky Lane,service,48.1,33.3,Low
2307,564,31.012507051122263,63.89389540728187,Wascana Avenue,service,27.8,30.5,Low
2308,2309,46.46768778950065,104.79523988351521,Bright Street,residential,42.46,41.66,Low
10686,2310,39.66694535726382,87.95790886625953,Percy Street,living_street,36.86,36.06,Low
2312,2311,52.174745200151655,119.14940369265656,Corktown Lane,service,45.22,48.02,Medium
2313,4905,46.954872034564715,161.6742215379691,Sackville Street,residential,37.48,43.36,Low
2314,7170,44.18939382963406,81.48296205663367,Wilkins Avenue,residential,41.66,40.06,Low
2315,2316,46.52246918793578,45.213866275798196,Virgin Place,residential,42.06,46.96,Low
10688,2316,45.80090685065143,77.41488710071557,Virgin Place,residential,38.06,46.96,Low
2318,2319,13.526314482461522,4.926781757913842,Unnamed,steps,13.46,13.46,Low
1467,2320,64.06122492586137,39.11151542354189,Unnamed,footway,61.65,61.65,Medium
2007,2320,60.875705687753175,7.875921982668567,Unnamed,footway,59.15,61.65,Medium
2321,890,33.085823805372044,40.434710860756034,Unnamed,footway,36.9,26.7,Low
1168,2322,46.873639490014945,63.0148427262716,Bay Street,secondary,38.81,49.38,Low
2324,2325,32.54225630922031,125.83484896109009,Unnamed,primary_link,31.09,26.72,Low
1995,2328,18.045671539706333,18.378755062434116,Unnamed,construction,16.32,19.12,Low
2330,2331,21.36419757254418,2.0730568735544375,Unnamed,steps,20.72,21.92,Low
2332,1587,23.439773250085675,2.9855905043080195,Unnamed,steps,22.32,24.42,Low
2333,1587,23.657584107671383,3.7159146233085214,Unnamed,steps,22.72,24.42,Low
2335,2336,56.291936162526824,379.70431770899086,Unnamed,footway,35.4,46.2,Medium
2337,2338,53.99566592200899,279.5181498106393,Unnamed,footway,46.2,38.2,Medium
2339,2340,53.61460759615941,279.5849068295801,Unnamed,footway,43.3,40.5,Medium
7940,2341,43.64469618219912,30.571338422647695,Unnamed,footway,40.9,43.8,Low
2342,2343,14.769300248876062,245.30356229983676,Riverdale Trail,path,11.86,11.86,Low
2344,2345,14.162628986496816,118.69107318300277,Riverdale Trail,footway,11.86,13.46,Low
2346,8170,28.95865631088168,141.4527517099597,York West Teamway,footway,25.62,25.12,Low
2347,2348,13.928984793431406,4.977257823333803,Unnamed,steps,13.86,13.86,Low
2350,2351,25.990704511608314,193.32894910965607,Lower Road,footway,22.73,20.83,Low
1561,2352,25.857764556433676,51.98391197858743,River Street Trail,footway,23.13,26.03,Low
2353,2354,44.04574102067966,174.2399632279299,Unnamed,footway,40.56,34.46,Low
1756,2355,19.72022468636254,88.31262066018405,Unnamed,footway,17.12,19.12,Low
2356,2357,19.6785152842748,13.31180660529337,Unnamed,steps,21.72,17.12,Low
5982,2358,26.707642046255813,142.81737467932464,Unnamed,footway,29.52,17.22,Low
1212,2359,85.08080734143422,77.65430451468323,University Avenue,secondary,78.1,79.8,Medium
2363,2362,37.98691005778798,119.56705151158214,Jenoves Place,residential,32.58,35.28,Low
2364,1472,32.08267993517518,77.32303341756807,Longboat Avenue,residential,29.38,30.18,Low
1472,2365,32.065289666181854,77.46269039589573,Longboat Avenue,residential,30.18,29.34,Low
2366,1474,30.659219471558945,76.517537624963,Longboat Avenue,residential,28.68,28.28,Low
1474,2364,31.097196528178557,78.64018481368585,Longboat Avenue,residential,28.28,29.38,Low
2311,2312,50.00054938220963,72.51285676125313,Gilead Place,residential,48.02,45.22,Medium
2312,2367,46.049132405529626,36.20910003441997,Gilead Place,residential,45.22,43.66,Low
1292,2368,55.61409183454012,84.94131553921433,Power Street,residential,51.66,50.86,Medium
2368,2369,63.246221326603155,123.17921020428253,Power Street,residential,50.86,61.76,Medium
2370,2371,39.92697853853057,59.914482042223646,Sumach Street,residential,35.88,39.46,Low
1599,1600,53.11292341281423,144.42842949395032,Eastern Avenue,secondary,47.96,44.86,Medium
1599,2370,43.97332405695414,48.98196700749373,Eastern Avenue,secondary,47.96,35.88,Low
2372,2373,54.289477254251686,78.02774531873882,Sumach Street,tertiary,52.66,48.06,Medium
2374,2375,42.02637398992498,50.39675056048428,Ray Lane,service,38.16,41.86,Low
2375,9618,40.04951589078447,49.51561558659532,St Paul Street,residential,41.86,34.46,Low
2376,562,43.7023297339757,49.527611286640195,Sackville Street,residential,42.02,41.26,Low
2376,2374,42.39585591785471,57.51698473072357,Ray Lane,service,42.02,38.16,Low
2377,2376,43.623495781683914,43.12519803165741,Sackville Street,residential,41.62,42.02,Low
2378,2379,48.00713425603818,90.32782775467129,Fee Place,residential,56.16,31.9,Low
2307,2306,29.25842865816108,44.9438806486101,Old Brewery Lane,service,27.8,28.2,Low
2316,2381,51.10424359295548,67.11721847891991,Virgin Place,residential,46.96,48.82,Medium
2382,1794,49.90167065801926,37.24112779088071,Stonecutters Lane,service,48.56,47.66,Low
2383,2384,73.60215073326464,87.18095617820732,Unnamed,footway,65.9,69.5,Medium
2385,1818,28.293371844276994,12.285218042110683,Unnamed,footway,31.7,24.2,Low
2386,2387,62.06403040884579,220.2915927810811,Dundas Street East,secondary,51.26,50.46,Medium
2388,251,30.35991570474671,180.86019855101935,Montrose Avenue,residential,28.96,22.46,Low
183,824,42.36201650401855,275.964352530679,Barton Avenue,residential,32.2,34.2,Low
185,1761,53.11938999322908,254.29492309867962,Christie Street,tertiary,37.0,47.7,Medium
8043,270,26.944203602289935,175.063393034886,Unnamed,footway,26.33,19.53,Low
269,2389,24.203753335899826,57.85635209352383,Unnamed,footway,22.03,23.73,Low
2390,2391,23.903771465696675,71.43753768250446,Unnamed,footway,20.06,24.56,Low
991,255,32.162058089766525,288.5439939810306,Shaw Street,residential,26.96,22.96,Low
2392,2393,59.42399586017243,471.98404409641864,Grace Street,residential,50.57,30.17,Medium
2394,2395,28.86072806282603,246.4145136180536,Unnamed,footway,29.33,16.98,Low
166,2396,47.974687946498406,237.73704712328183,Unnamed,service,46.56,30.96,Low
171,997,43.63914456278616,344.39755276605547,Grace Street,residential,40.96,23.96,Low
2397,2398,43.394452490511895,14.363078319585968,Lake Shore Boulevard West,primary,42.38,43.18,Low
2399,1285,33.22487812906965,86.8458661782679,Lower Simcoe Street,tertiary,29.12,32.02,Low
1285,2400,33.20731923728165,86.27148306449632,Lower Simcoe Street,tertiary,32.02,29.12,Low
2401,2402,20.748084963427736,73.91744117120784,Unnamed,footway,19.52,19.12,Low
2403,2404,29.09494717141711,74.8041068126011,Unnamed,footway,27.62,26.52,Low
2405,2406,74.81430483398253,138.7261009738589,Unnamed,footway,65.9,65.5,Medium
2407,2408,75.25245958588955,138.46383639772395,Unnamed,footway,65.5,66.7,Medium
2301,2292,42.517930866877535,213.06507466127073,Unnamed,footway,34.65,35.45,Low
2409,2410,74.92424417124396,58.99991761475557,Unnamed,footway,72.0,69.5,Medium
2411,2412,77.09541123304734,125.48045595689553,Unnamed,footway,67.5,69.5,Medium
2293,2413,42.739548852690355,212.4694709983079,Unnamed,footway,35.85,34.65,Low
2415,6902,72.06991516827996,205.1825278976581,Unnamed,footway,60.6,59.0,Medium
195,2416,30.67713094042151,64.62366616073275,Lourdes Lane,service,30.0,27.63,Low
2417,1273,28.36758224602997,251.60301107566588,Martin Goodman Trail,service,18.83,26.5,Low
1325,2227,15.723074278594755,48.20495190631708,Unnamed,footway,15.4,14.6,Low
867,2418,17.650452611785152,19.079250103068773,Unnamed,steps,17.92,16.72,Low
2418,1789,16.721175998936726,24.581862679946266,Unnamed,footway,16.72,15.92,Low
2419,2420,28.57327166431449,74.99140949264438,Unnamed,footway,25.78,27.38,Low
1215,669,28.731691791957,126.5121267185649,Blue Jays Way,tertiary,25.89,25.12,Low
2421,2422,37.10418535543304,42.10603441744242,Lake Shore Boulevard West,primary,36.92,34.29,Low
2423,2424,61.942448103684505,68.71028474265889,River Street,tertiary,60.06,55.86,Medium
2426,471,27.997242816554003,310.73234159897027,Logan Avenue,residential,17.86,24.86,Low
2426,480,23.208942135648005,214.49200081883865,Langley Avenue,residential,17.86,20.36,Low
471,2427,25.567570622226864,82.91277518961729,Logan Avenue,residential,24.86,22.36,Low
2428,8510,25.60833161448783,245.54142093812396,Wolfrey Avenue,residential,20.26,20.86,Low
474,475,25.411460009127147,200.91966016668934,Hogarth Avenue,residential,21.96,20.36,Low
2429,2430,22.597127330153352,348.2772870019901,Hogarth Avenue,residential,17.86,15.66,Low
475,2429,21.779195398683957,139.67532175216925,Hogarth Avenue,residential,20.36,17.86,Low
2432,2433,29.021200651760104,123.98143500232787,Brunel Court,residential,32.12,19.52,Low
2434,2435,40.37015334609028,233.80664260667123,Fort York Boulevard,tertiary,32.32,33.12,Low
2436,2437,32.44272710882978,77.65245337418297,Housey Street,residential,25.89,34.32,Low
2438,1206,36.25666186607996,32.365087302959985,Unnamed,tertiary,31.92,38.32,Low
1210,1207,36.991960660640416,29.8430028017932,Front Street West,secondary,36.12,35.72,Low
2440,2322,55.001606628838694,122.94011083786629,Harbour Street,primary,48.58,49.38,Medium
2322,2441,53.4531897537997,123.43820415720266,Harbour Street,primary,49.38,45.78,Medium
2322,2442,49.60163313397915,78.76540091298706,Bay Street,secondary,49.38,42.58,Low
2443,1378,40.48573700648015,237.33915056479674,Waterfront Recreational Trail,cycleway,29.12,36.32,Low
1378,2444,53.910873579410136,699.5861784177221,Waterfront Recreational Trail,cycleway,36.32,27.12,Medium
2445,2443,31.55178313736839,17.14323460246256,Unnamed,service,32.92,29.12,Low
2446,2447,43.367477398030665,117.14264291681265,Queens Quay West,tertiary,41.32,36.32,Low
2445,2448,36.86451175854261,90.02104549209382,Queens Quay West,tertiary,32.92,34.72,Low
2449,2450,32.22841516825376,384.97701625499604,Unnamed,footway,21.32,25.22,Low
2451,2452,39.19691816779805,293.62766230356607,Unnamed,footway,33.95,26.65,Low
2453,2454,46.3365519471175,421.36662414470845,Unnamed,footway,26.95,38.25,Low
2455,2456,30.175872091194588,100.50591142212207,Unnamed,footway,24.22,30.62,Low
2457,2458,22.53831713490195,129.1742051554082,Unnamed,footway,16.6,23.32,Low
2459,2460,21.401667240245363,131.1663446218479,Unnamed,footway,17.12,20.72,Low
2460,2461,28.50460729939761,20.39045281537884,Unnamed,footway,20.72,35.15,Low
2462,2463,21.397960073116593,18.95047967221869,Unnamed,steps,20.6,21.4,Low
765,667,73.56512140460579,56.97013512364656,Bathurst Street,secondary,67.15,72.05,Medium
2465,2466,34.81867285852279,22.27459948686986,Unnamed,footway,26.27,41.85,Low
1753,2468,33.36449180203724,117.36409249957275,Unnamed,footway,32.56,27.16,Low
2469,2470,35.163933027687065,300.92242055815996,Unnamed,footway,26.5,27.56,Low
5461,2471,72.30573336369322,55.55815129479155,Unnamed,footway,67.5,69.5,Medium
2471,11303,70.94649985923125,39.509155446611906,Unnamed,footway,69.5,67.0,Medium
2471,2472,68.59536281374791,5.060261007295309,Unnamed,steps,69.5,67.0,Medium
2474,2475,57.12209013946134,34.820473540966354,Unnamed,footway,54.2,56.2,Medium
2475,2476,67.3903323400306,122.23700816037633,Unnamed,footway,56.2,63.9,Medium
1221,1347,35.67868365900434,114.78467923775497,Strachan Avenue,tertiary,29.29,34.72,Low
2477,1132,26.78699545759579,154.11441006444582,Beaconsfield Avenue,residential,21.96,24.46,Low
1351,2479,42.479705880139,77.61810959256724,Tecumseth Street,residential,35.92,42.92,Low
1405,2480,53.548003151285506,81.12261561246737,Bay Street,secondary,58.08,40.98,Medium
1645,1786,44.12350350507614,80.6638134968441,Bay Street,secondary,37.88,43.78,Low
2480,2481,42.73968138281828,113.592532121373,Bay Street,secondary,40.98,35.78,Low
2481,1645,39.184335571622036,63.92439781759535,Bay Street,secondary,35.78,37.88,Low
2482,2483,62.582961457928576,104.9251669832023,Front Street West,secondary,43.08,70.2,Medium
2482,1407,45.20440161122748,3.873009354374296,Front Street West,secondary,43.08,46.98,Low
2484,2485,57.04459762048502,7.499074893765759,Unnamed,secondary_link,43.21,70.03,Medium
2486,2487,47.81959197437031,99.9331103937968,Unnamed,primary_link,46.94,40.01,Low
2249,2488,32.77073815354568,123.05476879868664,Unnamed,footway,30.78,27.58,Low
2489,2490,49.8622305853877,35.13038375311799,Unnamed,footway,48.7,47.64,Low
2491,2492,45.17595457372719,30.70852324269203,Unnamed,footway,39.7,47.96,Low
1097,1098,34.6765842918621,44.160924175311585,Lake Shore Boulevard West,primary,33.21,33.21,Low
1762,1679,52.90758672954719,10.265165735100164,Bathurst Street,secondary,52.37,52.37,Medium
2494,2495,88.4889606677693,1765.7121633933214,Rosedale Valley Road,tertiary,33.66,30.33,Medium
217,208,50.23779344972665,153.30104338215438,Park Road,tertiary,47.06,40.06,Medium
218,9332,30.266173430614277,98.19206932562687,Rosedale Road,residential,29.36,25.76,Low
2497,2498,77.18245836266172,130.8785108082304,PATH,footway,69.5,67.0,Medium
2499,2500,43.586945841538245,27.75161144867364,Unnamed,footway,41.86,42.96,Low
2501,2502,44.36173601705872,44.2969872188962,Shuter Street,tertiary,50.06,34.9,Low
1543,10927,39.86030025122951,150.0375144613246,Ontario Street,residential,36.86,32.46,Low
1735,2124,84.41776596166694,201.6763837959707,Mutual Street,residential,68.35,72.15,Medium
567,1548,52.03403768260853,74.19565818762443,Shuter Street,tertiary,47.26,49.62,Medium
2503,567,49.17016736789421,72.64763018966418,Shuter Street,tertiary,44.42,47.26,Low
569,2503,47.254200303818116,68.13291825990308,Shuter Street,tertiary,44.06,44.42,Low
2304,559,32.93234488872563,79.74901274510259,Unnamed,service,33.3,27.7,Low
2504,563,44.51316187488667,301.55444078616,Shuter Street,tertiary,34.5,33.9,Low
2505,2506,54.14428395056784,42.23838210910159,Unnamed,footway,52.75,51.15,Medium
2507,2508,58.095345529180314,9.476030046573813,Unnamed,footway,57.55,57.55,Medium
2509,1994,25.578165279810115,148.54805926403745,Unnamed,footway,26.92,17.62,Low
2510,2511,18.583293822330745,98.30341739543405,Unnamed,footway,15.92,17.92,Low
2512,2513,19.57673883875233,104.78210150972518,Unnamed,footway,19.12,16.32,Low
3722,2514,28.671127573715086,100.1967603113999,Unnamed,footway,27.26,24.86,Low
2516,2517,28.31066382078926,29.104464587032304,Unnamed,footway,25.26,29.76,Low
2518,2519,40.22296018922254,20.62827173870959,Unnamed,footway,36.96,41.86,Low
2517,2520,34.14683466479399,36.00833327651673,Unnamed,footway,29.76,36.16,Low
2521,2522,32.63679968858729,31.830530780502354,Unnamed,footway,28.43,34.83,Low
2523,2524,50.40240307636172,242.05034687929336,Unnamed,footway,38.13,43.03,Medium
197,2525,48.83544458195481,69.66256887427022,Bloor Street East,primary,47.97,43.34,Low
